Reference Title,Title,Source Type,AP/TS,Name,AKA,Definition,Code Example,Causes / Effects,Frequency
https://completedeveloperpodcast.com/anti-patterns-in-unit-testing/,Anti-Patterns In Unit Testing,webpage,Anti-pattern,Overuse of abstractions,it’s too DRY,Because test code is documentation it needs to be descriptive and easy to follow. Instead of DRY test code should be DAMP (Descriptive And Meaningful Phrases). Since the goal is to understand the test and the code you are testing some repetition may be necessary.,FALSO,FALSO,FALSO
https://completedeveloperpodcast.com/anti-patterns-in-unit-testing/,Anti-Patterns In Unit Testing,webpage,Anti-pattern,Piggybacking on existing tests,,On the other extreme from multiple tests is piggybacking or adding assertions to existing tests to test a distinct or new feature. The more of these you add the less descriptive your test becomes.,FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3350768.3350775,On the influence of Test Smells on Test Coverage,paper,Test Smell,Print Statement,,Occurs when unit tests contain print statements,FALSO,FALSO,FALSO
https://link.springer.com/article/10.1007/s10664-021-09969-1,The secret life of test smells-an empirical study on test smell evolution and maintenance,article,Test Smell,Print Statement,,"Print statements in unit tests are redundant as unit tests are executed as part of an automated script and do not affect the failing or passing of test cases. Furthermore, they can increase execution time if the developer calls a long-running method from within the print method (i.e., as a parameter).",FALSO,FALSO,VERDADEIRO
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.108.3631&rep=rep1&type=pdf,Rule-based Assessment of Test Quality,article,Test Smell,Proper Organization,,Violating testing conventions by using bad organization of methods,FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Proper Organization,,Bad organization of methods,FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3387940.3392189,An Exploratory Study on the Refactoring of Unit Test Files in Android Applications,paper,Test Smell,Redundant Assertion,,A test method that contains an assertion statement in which the expected and actual parameters are the same,FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Redundant Assertion,,An extra call to an assert method is made for a condition that is hard coded true.,FALSO,FALSO,VERDADEIRO
https://arxiv.org/abs/2107.13902,Developers perception on the severity of test smells: an empirical study,technical paper/manuscript,Test Smell,Redundant Assertion,,When the test methods contain assertion statements that are always true or always false,FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3474624.3477066,Handling Test Smells in Python: Results from a Mixed-Method Study,paper,Test Smell,Redundant Assertion,,Test method with checks that always have the same response,FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3482909.3482915,Investigating Test Smells in JavaScript Test Code,paper,Test Smell,Redundant Assertion,,"A test method contains assertions that are either always true or always false, making them useless",FALSO,FALSO,VERDADEIRO
https://ieeexplore.ieee.org/document/9463091,"On the Distribution of ""Simple Stupid Bugs"" in Unit Test Files: An Exploratory Study",paper,Test Smell,Redundant Assertion,,A test method that contains an assertion statement in which the expected and actual parameters are the same,FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3350768.3350775,On the influence of Test Smells on Test Coverage,paper,Test Smell,Redundant Assertion,,Occurs when test methods contain assertion statements that are either always true or always false.,FALSO,FALSO,FALSO
https://dl.acm.org/doi/abs/10.1145/3482909.3482916,On the use of test smells for prediction of flaky tests,paper,Test Smell,Redundant Assertion,,A test method that contains an assertion statement in which the expected and actual parameters are the same.,FALSO,VERDADEIRO,VERDADEIRO
https://ieeexplore.ieee.org/document/9678615/,PyNose: A Test Smell Detector For Python,paper,Test Smell,Redundant Assertion,,"Occurs when a test case contains assertion statements that are either always true or always false, and are therefore unnecessary",FALSO,VERDADEIRO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Redundant Assertion,,A test method that has an assertion statement that is permanently true or false,FALSO,FALSO,FALSO
https://link.springer.com/article/10.1007/s10664-021-09969-1,The secret life of test smells-an empirical study on test smell evolution and maintenance,article,Test Smell,Redundant Assertion,,A test case may contain assertion statements that are either always true or always false.,FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3368089.3417921,tsDetect: an open source test smells detection tool,paper,Test Smell,Redundant Assertion,,A test method that contains an assertion statement in which the expected and actual parameters are the same,FALSO,FALSO,FALSO
https://arxiv.org/abs/2003.05613,A survey on test practitioners' awareness of test smells,paper,Test Smell,Redundant Print,,Occurs when test methods contain irrelevant print statements;,FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3387940.3392189,An Exploratory Study on the Refactoring of Unit Test Files in Android Applications,paper,Test Smell,Redundant Print,,A test method that invokes either the print or println or printf or write method of the System class,FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3474624.3477066,Handling Test Smells in Python: Results from a Mixed-Method Study,paper,Test Smell,Redundant Print,,Test method containing screen print statements,FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3482909.3482915,Investigating Test Smells in JavaScript Test Code,paper,Test Smell,Redundant Print,,"A test method with print statements, but test cases are executed with little or no human intervention",FALSO,FALSO,VERDADEIRO
https://ieeexplore.ieee.org/document/9463091,"On the Distribution of ""Simple Stupid Bugs"" in Unit Test Files: An Exploratory Study",paper,Test Smell,Redundant Print,,A test method that invokes either the print or println or printf or write method of the System class,FALSO,FALSO,FALSO
https://dl.acm.org/doi/abs/10.1145/3482909.3482916,On the use of test smells for prediction of flaky tests,paper,Test Smell,Redundant Print,,A test method that invokes either the print or println or printf or write method of the System class.,FALSO,VERDADEIRO,VERDADEIRO
https://ieeexplore.ieee.org/document/9678615/,PyNose: A Test Smell Detector For Python,paper,Test Smell,Redundant Print,,Occurs when there is a print statement within the test,FALSO,VERDADEIRO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Redundant Print,,A test method that has print statement,FALSO,FALSO,FALSO
https://dl.acm.org/doi/10.1145/3368089.3417921,tsDetect: an open source test smells detection tool,paper,Test Smell,Redundant Print,,A test method that invokes either the print or println or printf or write method of the System class,FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Refused Bequest,,The excessive setup is only needed by some tests in its entirety. The other tests either use it partially or do not use it at all.,FALSO,FALSO,VERDADEIRO
https://jakescruggs.blogspot.com/2009/04/smells-of-testing-signs-your-tests-are.html,Smells of Testing (signs your tests are bad),webpage,Test Smell,Refused Bequest,,"A mega setup that some tests ignore, some use, and most rely on but only for a few lines. When any individual test fails it's hard to parse the setup to see what's going on.",FALSO,FALSO,FALSO
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Reinventing the Wheel,,"While Cut and Paste Code Reuse deliberately makes copies of existing code to reduce the effort of writing tests, it is also possible to accidently write the same sequence of statements in different tests.",FALSO,VERDADEIRO,FALSO
https://jakescruggs.blogspot.com/2009/04/smells-of-testing-signs-your-tests-are.html,Smells of Testing (signs your tests are bad),webpage,Test Smell,Requires Supervision,,A test is not automatic -- it needs user input to function. Someone has to watch the test and enter data periodically.,FALSO,FALSO,FALSO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Resource Leakage,,"The test uses finite resources. If the tests do not release them in the end, all of the resources are allocated and tests which need the resources begin to fail with time.",FALSO,FALSO,VERDADEIRO
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Resource Leakage,,Tests or the SUT are consuming finite resources,FALSO,VERDADEIRO,FALSO
https://arxiv.org/abs/2003.05613,A survey on test practitioners' awareness of test smells,paper,Test Smell,Resource Optimism,,"It occurs when the test code contains optimist assumptions about the presence or absence of external resources. The test may return a positive result once, but it may fail for the next times",FALSO,FALSO,FALSO
https://ieeexplore.ieee.org/document/6405253,An empirical analysis of the distribution of unit test smells and their impact on software maintenance,paper,Test Smell,Resource Optimism,,A test makes assumptions about the state/existence of external resources,FALSO,FALSO,FALSO
https://ieeexplore.ieee.org/abstract/document/8847402/,An exploratory study of the relationship between software test smells and fault-proneness,article,Test Smell,Resource Optimism,,A test makes assumptions about the state/existence of external resources,FALSO,FALSO,VERDADEIRO
https://dl.acm.org/doi/10.1145/3387940.3392189,An Exploratory Study on the Refactoring of Unit Test Files in Android Applications,paper,Test Smell,Resource Optimism,,"A test method utilizes an instance of a File class without calling the method exists(), isFile() or notExists() methods of the object",FALSO,FALSO,FALSO
https://link.springer.com/article/10.1007/s10664-014-9313-0,Are test smells really harmful? An empirical study,article,Test Smell,Resource Optimism,,A test makes assumptions about the state/existence of external resources,FALSO,VERDADEIRO,VERDADEIRO
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Resource Optimism,,The test shows nondeterministic behaviour depending on the place and time it is run since it optimistically speculates on the state and presence or absence of external resources.,FALSO,FALSO,VERDADEIRO
https://lutpub.lut.fi/handle/10024/158751,Enhancing developers’ awareness on test suites’ quality with test smell summaries,thesis,Test Smell,Resource Optimism,,"Positive assumptions made by tests about external resources can cause unpredictable test outcomes, may fail or run well.",FALSO,FALSO,FALSO
