URL,Title,Source Type,AP/TS,Name,AKA,Definition,Code Example,Causes / Effects,Frequency,Refactoring
https://damorimrg.github.io/practical_testing_book/goodpractices/artifacts.html,Test Artifacts — The Practical Testing Book,webpage,Test Smell,Magic Number,,When the significance of the numeric literals that was passed as parameter in the assertion method is unknowed,TRUE,FALSE,FALSE,TRUE
https://arxiv.org/abs/2003.05613,A survey on test practitioners' awareness of test smells,paper,Test Smell,Magic Number Test,,Occurs when tests present a literal number as a test parameter,FALSE,FALSE,FALSE,FALSE
https://dl.acm.org/doi/10.1145/3387940.3392189,An Exploratory Study on the Refactoring of Unit Test Files in Android Applications,paper,Test Smell,Magic Number Test,,An assertion method that contains a numeric literal as an argument,FALSE,TRUE,FALSE,TRUE
https://dl.acm.org/doi/10.1145/3474624.3477066,Handling Test Smells in Python: Results from a Mixed-Method Study,paper,Test Smell,Magic Number Test,,Test Method that contains some number without indicating their purpose,FALSE,FALSE,FALSE,FALSE
https://dl.acm.org/doi/abs/10.1145/3379597.3387453,Investigating Severity Thresholds for Test Smells,paper,Test Smell,Magic Number Test,,"A test that contains so-called “magic numbers”, which are numbers used in assertions without any explanation where they come from and their value may not be immediately clear from just looking at the test code",FALSE,TRUE,FALSE,FALSE
https://dl.acm.org/doi/10.1145/3482909.3482915,Investigating Test Smells in JavaScript Test Code,paper,Test Smell,Magic Number Test,,Assert statements in a test method contains numeric literals as parameters that may not provide their meaning,FALSE,FALSE,TRUE,FALSE
https://ieeexplore.ieee.org/document/9463091,"On the Distribution of ""Simple Stupid Bugs"" in Unit Test Files: An Exploratory Study",paper,Test Smell,Magic Number Test,,An assertion method that contains a numeric literal as an argument,FALSE,FALSE,FALSE,FALSE
https://dl.acm.org/doi/10.5555/3370272.3370293,On the distribution of test smells in open source Android applications: an exploratory study,paper,Test Smell,Magic Number Test,,"This smell occurs when a test method contains unexplained and undocumented numeric literals as parameters or as values to identifiers. These magic values do not sufficiently indicate the meaning/purpose of the number. Hence, they hinder code understandability. Consequently, they should be replaced with constants or  variables, thereby providing a descriptive name for the value.",TRUE,FALSE,TRUE,FALSE
https://dl.acm.org/doi/abs/10.1145/3482909.3482916,On the use of test smells for prediction of flaky tests,paper,Test Smell,Magic Number Test,,An assertion method that contains a numeric literal as an argument.,FALSE,TRUE,TRUE,FALSE
https://ieeexplore.ieee.org/document/9678615/,PyNose: A Test Smell Detector For Python,paper,Test Smell,Magic Number Test,,"Occurs when assert statements in a test case contain numeric literals (i.e., magic numbers) as parameters instead of more descriptive constants or variables",FALSE,TRUE,TRUE,FALSE
https://dl.acm.org/doi/10.1145/3425174.3425212,Refactoring Test Smells: A Perspective from Open-Source Developers,paper,Test Smell,Magic Number Test,,Occurs when the test method contains undocumented numeric literals with no clear meaning (magic values).,TRUE,FALSE,FALSE,TRUE
https://testsmells.org/,Software Unit Test Smells,webpage,Test Smell,Magic Number Test,,"Occurs when assert statements in a test method contain numeric literals (i.e., magic numbers) as parameters. Magic numbers do not indicate the meaning/purpose of the number. Hence, they should be replaced with constants or variables, thereby providing a descriptive name for the input.",TRUE,FALSE,FALSE,FALSE
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Magic Number Test,,A test method that contains undocumented numerical values,FALSE,FALSE,FALSE,FALSE
https://link.springer.com/article/10.1007/s10664-021-09969-1,The secret life of test smells-an empirical study on test smell evolution and maintenance,article,Test Smell,Magic Number Test,,"A test method contains unexplained and undocumented numeric literals as parameters or identifiers, which increases maintenance difficulty.",FALSE,FALSE,TRUE,FALSE
https://dl.acm.org/doi/10.1145/3368089.3417921,tsDetect: an open source test smells detection tool,paper,Test Smell,Magic Number Test,,An assertion method that contains a numeric literal as an argument,FALSE,FALSE,FALSE,FALSE
https://www.proquest.com/openview/17433ac63caf619abb410e441e6557f0/1?pq-origsite=gscholar&cbl=18750,What the Smell? An Empirical Investigation on the Distribution and Severity of Test Smells in Open Source Android Applications,thesis,Test Smell,Magic Number Test,,"This smell occurs when a test method contains unexplained and undocumented numeric literals as parameters or as values to identifiers. These magic values do not sufficiently indicate the meaning/purpose of the number. Hence, they hinder code understandability. Consequently, they should be replaced with constants or  variables, thereby providing a descriptive name for the value.",TRUE,FALSE,TRUE,FALSE
https://link.springer.com/article/10.1007/s10009-008-0075-0,An approach to quality engineering of TTCN-3 test specifications,article,Test Smell,Magic values,,"magic values are literals that are not defined as constants or as part of templates. Numeric literals are called Magic Numbers, string literals are called Magic Strings",FALSE,FALSE,FALSE,FALSE
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.144.6997&rep=rep1&type=pdf,Pattern-based Smell Detection in TTCN-3 Test Suites,thesis,Test Smell,Magic Values,,"Magic Values are literals not defined as constant. Numeric literals are called Magic Numbers, string literals are called Magic Strings.",TRUE,TRUE,FALSE,TRUE
https://link.springer.com/chapter/10.1007/978-3-540-73066-8_16,Utilising Code Smells to Detect Quality Problems in TTCN-3 Test Suites,paper,Test Smell,Magic Values,,A literal is not defined as a TTCN-3 constant,FALSE,FALSE,FALSE,FALSE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Making a mockery of design,,where pure functions have to be dependency injected so they can be mocked.,FALSE,FALSE,FALSE,FALSE
https://exubero.com/junit/anti-patterns/,JUnit Anti-patterns,webpage,Anti-pattern,Manual Assertions,,Manual assertions describes the scenarios where the JUnit assert or fail methods are ignored in favour of other methods confirming program accuracy.,FALSE,FALSE,FALSE,TRUE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Manual Event Injection,,"During the execution of the test, a manual action must be performed so that the test can proceed",FALSE,FALSE,TRUE,FALSE
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Manual Event Injection,,A person must intervene during test execution to perform some manual action before the test can proceed.,FALSE,TRUE,FALSE,TRUE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Manual Fixture Setup,,"In advance of running the test, a manual setup of the test environment must be done",FALSE,FALSE,TRUE,FALSE
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Manual Fixture Setup,,"A person has to set up the test environment manually before the automated tests can be run. This may take the form of configuring servers, starting server processes or running scripts to set up a Prebuilt Fixture",FALSE,TRUE,FALSE,TRUE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Manual Intervention,"Interactive Test, Manual Testing, Manual Test",The test requires a manual action by the developer.,FALSE,FALSE,TRUE,FALSE
https://dl.acm.org/doi/abs/10.5555/1768961.1768982,Inspecting Automated Test Code: A Preliminary Study,paper,Test Smell,Manual intervention,,"A test case requires manual changes before the test is run, otherwise the test fails",FALSE,FALSE,TRUE,FALSE
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Manual Intervention,,A test requires a person to perform some manual action each time it is run.,FALSE,TRUE,FALSE,TRUE
https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.696.5180&rep=rep1&type=pdf,Categorising Test Smells,thesis,Test Smell,Manual Result Verification,,"The results are manually verified and therefore, the tests even pass if the production code returns wrong results",FALSE,FALSE,TRUE,FALSE
https://books.google.com.br/books?hl=pt-BR&lr=&id=-izOiCEIABQC&oi=fnd&pg=PT19&dq=%22test+code%22+AND+(%22test*+smell*%22+OR+antipattern*+OR+%22poor+quality%22)&ots=YL71coYZkx&sig=s3U1TNqypvSAzSilSbex5lnHonk#v=onepage&q=%22test%20code%22%20AND%20(%22test*%20smell*%22%20OR%20antipattern*%20OR%20%22poor%20quality%22)&f=false,xUnit test patterns: Refactoring test code,book,Test Smell,Manual Result Verification,,We can run the tests but they almost always pass even when we know that the SUT is not returning the correct results.,FALSE,TRUE,FALSE,TRUE
https://jakescruggs.blogspot.com/2009/04/smells-of-testing-signs-your-tests-are.html,Smells of Testing (signs your tests are bad),webpage,Test Smell,Many Assertions,,When a test tests way too much its failure is often hard to track down.,FALSE,FALSE,FALSE,TRUE
https://codingcraftsman.wordpress.com/2018/09/27/test-smells/,Test Smells - The Coding Craftsman,webpage,Test Smell,Martini Assertion,,"where we look for the desired outcome anytime, any place, anywhere – often caused by Celery Data and in some ways the opposite of the Equality Sledgehammer. Rather than look at a specific field to see if it’s right, we look for some data in the WHOLE output.",FALSE,FALSE,FALSE,FALSE
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.108.3631&rep=rep1&type=pdf,Rule-based Assessment of Test Quality,article,Test Smell,Max Instance Variables,,Large or oversized xture,FALSE,FALSE,TRUE,FALSE
https://dl.acm.org/doi/10.1145/3463274.3463335,Test Smell Detection Tools: A Systematic Mapping Study,paper,Test Smell,Max Instance Variables,,A test method that has a large fixture,FALSE,FALSE,FALSE,FALSE
https://www.youtube.com/watch?v=VBgySRk0VKY,A testing anti-pattern safari,webpage,Test Smell,Messy Test,,"Tests that contain repeated code, copy&paste, disorganized structure and literal values",TRUE,TRUE,FALSE,FALSE
https://ieeexplore.ieee.org/abstract/document/6299294,Bad smells and refactoring methods for GUI test script,paper,Test Smell,Middle Man,,A macro component delegates all its tasks to another macro component,FALSE,FALSE,FALSE,TRUE
https://orbilu.uni.lu/handle/10993/48254,On the Maintenance of System User Interactive Tests,thesis,Test Smell,Middle Man,,"A test component (keyword, macro, function) delegates all its tasks to another test component.",FALSE,TRUE,TRUE,TRUE
https://arxiv.org/abs/2111.02317,Smells in System User Interactive Tests,technical paper/manuscript,Test Smell,Middle Man,,"A test component (keyword, macro, function) delegates all its tasks to another test component.",FALSE,TRUE,TRUE,TRUE
https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s10664-021-10016-2&casa_token=8C-rVSu9l74AAAAA:2s5rmzBFiH74xHZlTdpZsQCxwqL4cYIbWRH6Bdq1ehTjnxcpOwi8PPkhDrhKpHqjdrQf1_ZXaVRy5BysSQ,"Rotten green tests in Java, Pharo and Python",paper,Test Smell,Missed fail rotten green test,,"Tests where the test engineer passes to an assertion primitive to force the test to fail. Such assertion calls are intended to be executed only if something goes wrong, and not if the test passes.",TRUE,TRUE,FALSE,TRUE
